"Task ID","Task Name","tags","Przeznaczenie (drop down)","Klawiatura (labels)","Obudowa (labels)","Procesor (drop down)","Model Procesora (short text)","Grafika (short text)","RAM (drop down)","Dysk (drop down)","Rozdzielczość (drop down)","Matryca (labels)","Problemy (labels)","Uwagi (text)","Regał (drop down)","Lists","Zamówienie (short text)"
"86c9qku0k","5CG01319ZP","[hp elitebook 840 g6]","Gotowe do wysyłki","[QWERTY PL]","","i5","8365u","","8","256","1920 x 1080","[Odnowiona]","","","","[2026.04.25 - holandia hp 840 g6 (442szt)]",""
"86c9qku3w","5CG01311NR","[hp elitebook 840 g6]","Gotowe do wysyłki","[QWERTY PL]","","i5","8365u","","8","256","1920 x 1080","[Odnowiona]","","","","[2026.04.25 - holandia hp 840 g6 (442szt)]",""
"86c9qku70","5CG013147Y","[hp elitebook 840 g6]","Przyjęcie","[QWERTY PL]","","i5","8365u","","8","256","","[Zwykłe ryski / otarcia, Zwykłe poświatki]","","","","[2026.04.25 - holandia hp 840 g6 (442szt)]",""
"86c9qkubr","5CG0384KPZ","[hp elitebook 840 g6]","Przyjęcie","[QWERTY PL]","","i5","8365u","","16","256","","[Zwykłe ryski / otarcia]","","","","[2026.04.25 - holandia hp 840 g6 (442szt)]",""
"86c9qkudz","5CG0130Z2N","[hp elitebook 840 g6]","Przyjęcie","[QWERTY PL]","","i5","8365u","","8","256","","[Zwykłe ryski / otarcia, Zwykłe poświatki]","","","","[2026.04.25 - holandia hp 840 g6 (442szt)]",""
"86c9qkv2h","5CG0130Y7N","[hp elitebook 840 g6]","Przyjęcie","[QWERTY PL]","","i5","8365u","","16","256","","[Zwykłe ryski / otarcia, Zwykłe poświatki]","","","","[2026.04.25 - holandia hp 840 g6 (442szt)]",""
"86c9qkv6c","5CG0131247","[hp elitebook 840 g6]","Przyjęcie","[QWERTY PL]","","i5","8365u","","8","256","","[Zwykłe poświatki]","","","","[2026.04.25 - holandia hp 840 g6 (442szt)]",""
"86c9qmbb6","5CG01310ZM","[hp elitebook 840 g6]","Gotowe do wysyłki","[QWERTY PL]","","i5","8365u","","8","256","1920 x 1080","[Bez wad]","[]","","","[2026.04.25 - holandia hp 840 g6 (442szt)]",""
"86c9qmbru","5CG0130Z4S","[hp elitebook 840 g6]","Gotowe do wysyłki","[QWERTY PL]","","i5","8365u","","8","256","1920 x 1080","[Odnowiona, Mikro otarcia]","","A-
","","[2026.04.25 - holandia hp 840 g6 (442szt)]",""
"86c9qmby0","5CG01316Y8","[hp elitebook 840 g6]","Przyjęcie","[QWERTY PL]","","i5","8365u","","8","256","","[Zwykłe ryski / otarcia, Zwykłe poświatki]","","","","[2026.04.25 - holandia hp 840 g6 (442szt)]",""
"86c9qmc47","5CG013105P","[hp elitebook 840 g6]","Gotowe do wysyłki","[QWERTY PL]","","i5","8365u","","8","256","1920 x 1080","[Mikro otarcia]","","","","[2026.04.25 - holandia hp 840 g6 (442szt)]",""
"86c9qmcf6","5CG0384KPL","[hp elitebook 840 g6]","Gotowe do wysyłki","[QWERTY PL]","","i5","8365u","","8","256","1920 x 1080","[Bez wad]","","","","[2026.04.25 - holandia hp 840 g6 (442szt)]",""
"86c9qmckw","5CG038429G","[hp elitebook 840 g6]","Przyjęcie","[QWERTY PL]","","i5","8365u","","16","256","","[Zwykłe ryski / otarcia, Zwykłe poświatki]","[USB ]","","","[2026.04.25 - holandia hp 840 g6 (442szt)]",""
"86c9qmd3g","5CG0130YJ2","[hp elitebook 840 g6]","Przyjęcie","[QWERTY PL]","","i5","8365u","","8","256","","[Zwykłe ryski / otarcia]","","","","[2026.04.25 - holandia hp 840 g6 (442szt)]",""
"86c9qmdmf","5CG0131092","[hp elitebook 840 g6]","Przyjęcie","[QWERTY PL]","","i5","8365u","","8","256","","[Zwykłe ryski / otarcia]","","","","[2026.04.25 - holandia hp 840 g6 (442szt)]",""
"86c9qmdx9","5CG01319TX","[hp elitebook 840 g6]","Gotowe do wysyłki","[QWERTY PL]","","i5","8365u","","8","256","1920 x 1080","[Odnowiona, Mikro otarcia]","","","","[2026.04.25 - holandia hp 840 g6 (442szt)]",""
"86c9qme2q","5CG0130YXQ","[hp elitebook 840 g6]","Gotowe do wysyłki","[QWERTY PL]","","i5","8365u","","8","256","1920 x 1080","[Mikro otarcia]","","","","[2026.04.25 - holandia hp 840 g6 (442szt)]",""
"86c9qn43g","5CG0130XM7","[hp elitebook 840 g6]","Przyjęcie","[QWERTY PL]","","i5","8365u","","16","256","","[Zwykłe ryski / otarcia]","","","","[2026.04.25 - holandia hp 840 g6 (442szt)]",""
"86c9qn4dg","5CG0130YQB","[hp elitebook 840 g6]","Gotowe do wysyłki","[QWERTY PL]","[Klapa pomalowana]","i5","8365u","","8","256","1920 x 1080","[Odnowiona, Mikro otarcia]","","","","[2026.04.25 - holandia hp 840 g6 (442szt)]",""
"86c9qn4m3","5CG0117BX6","[hp elitebook 840 g6]","Gotowe do wysyłki","[QWERTY PL]","","i5","8365u","","8","256","","[Odnowiona, Mikro otarcia]","","A-
","","[2026.04.25 - holandia hp 840 g6 (442szt)]",""
"86c9qn4z4","5CG013122W","[hp elitebook 840 g6]","Przyjęcie","[QWERTY PL]","","i5","8365u","","16","256","","[Zwykłe ryski / otarcia]","","","","[2026.04.25 - holandia hp 840 g6 (442szt)]",""
"86c9qn59w","5CG01311R9","[hp elitebook 840 g6]","Przyjęcie","[QWERTY PL]","","i5","8365u","","8","256","","[Zwykłe ryski / otarcia]","","","","[2026.04.25 - holandia hp 840 g6 (442szt)]",""
"86c9qn5hb","5CG013105S","[hp elitebook 840 g6]","Gotowe do wysyłki","[QWERTY PL]","","i5","8365u","","8","256","1920 x 1080","[Odnowiona, Mikro poświatka]","","A-
","","[2026.04.25 - holandia hp 840 g6 (442szt)]",""
"86c9qn5v1","5CG01313YH","[hp elitebook 840 g6]","Gotowe do wysyłki","[QWERTY PL]","","i5","8365u","","8","256","1920 x 1080","[Odnowiona]","","","","[2026.04.25 - holandia hp 840 g6 (442szt)]",""
"86c9qn60c","5CG0384G5W","[hp elitebook 840 g6]","Przyjęcie","[QWERTY PL]","","i5","8365u","","16","256","","[Zwykłe ryski / otarcia]","","","","[2026.04.25 - holandia hp 840 g6 (442szt)]",""
"86c9qn64v","5CG01311H3","[hp elitebook 840 g6]","Gotowe do wysyłki","[QWERTY PL]","","i5","8365u","","8","256","1920 x 1080","[Odnowiona]","","","","[2026.04.25 - holandia hp 840 g6 (442szt)]",""
"86c9qp96k","5CG0090WN2","[hp elitebook 840 g6]","Przyjęcie","[QWERTY PL]","","i5","8365u","","16","256","","[Zwykłe ryski / otarcia]","","","","[2026.04.25 - holandia hp 840 g6 (442szt)]",""
"86c9qp9hu","5CG0090X67","[hp elitebook 840 g6]","Przyjęcie","[QWERTY PL]","","i5","8365u","","16","256","","[Zwykłe ryski / otarcia]","","","","[2026.04.25 - holandia hp 840 g6 (442szt)]",""
"86c9qp9wy","5CG01319ZY","[hp elitebook 840 g6]","Gotowe do wysyłki","[QWERTY PL]","","i5","8365u","","8","256","","[Zwykłe ryski / otarcia]","","A-
","","[2026.04.25 - holandia hp 840 g6 (442szt)]",""
"86c9qpamv","5CG01319V2","[hp elitebook 840 g6]","Przyjęcie","[QWERTY PL]","","i5","8365u","","8","256","","[Zwykłe ryski / otarcia]","[USB ]","","","[2026.04.25 - holandia hp 840 g6 (442szt)]",""
"86c9qpb8e","5CG01312PF","[hp elitebook 840 g6]","Gotowe do wysyłki","[QWERTY PL]","","i5","8365u","","8","256","1920 x 1080","[Bez wad]","","","","[2026.04.25 - holandia hp 840 g6 (442szt)]",""
"86c9qpc26","5CG01319T1","[hp elitebook 840 g6]","Gotowe do wysyłki","[QWERTY PL]","","i5","8365u","","8","256","1920 x 1080","[Bez wad]","","","","[2026.04.25 - holandia hp 840 g6 (442szt)]",""
"86c9qpcm7","5CG0130Z5F","[hp elitebook 840 g6]","Gotowe do wysyłki","[QWERTY PL]","","i5","8365u","","8","256","1920 x 1080","[Zwykłe ryski / otarcia]","","A-
","","[2026.04.25 - holandia hp 840 g6 (442szt)]",""
"86c9qpdkd","5CG0384FJ6","[hp elitebook 840 g6]","Gotowe do wysyłki","[QWERTY PL]","","i5","8365u","","8","256","1920 x 1080","[Odnowiona, Mikro otarcia]","[]","","","[2026.04.25 - holandia hp 840 g6 (442szt)]",""
"86c9qpekg","5CG0130XYV","[hp elitebook 840 g6]","Przyjęcie","[QWERTY PL]","","i5","8365u","","16","256","","[Zwykłe ryski / otarcia]","","","","[2026.04.25 - holandia hp 840 g6 (442szt)]",""
"86c9qrdan","5CG112BDR6","[hp elitebook 840 g7]","Przyjęcie","[Pionowy Enter ISO / EU]","","i5","10210u","","8","256","","[Mikro otarcia]","[Klapa X]","","","[2026.05.05 - SZWECJA]",""
"86c9qre79","5CG1216BMJ","[hp elitebook 840 g7]","Przyjęcie","[Pionowy Enter ISO / EU]","","i5","10210u","","8","256","","[Zwykłe ryski / otarcia]","[]","","","[2026.05.05 - SZWECJA]",""
"86c9qretj","5CG12168X6","[hp elitebook 840 g7]","Przyjęcie","[Pionowy Enter ISO / EU]","","i5","10210u","","8","256","","[Zwykłe ryski / otarcia]","[]","","","[2026.05.05 - SZWECJA]",""
"86c9qrfu6","5CG049140Z","[hp elitebook 840 g7]","Przyjęcie","[Pionowy Enter ISO / EU]","","i5","10210u","","8","256","","[Zwykłe ryski / otarcia]","[]","","","[2026.05.05 - SZWECJA]",""
"86c9qrghj","5CG04913ZR","[hp elitebook 840 g7]","Przyjęcie","[Pionowy Enter ISO / EU]","","i5","10210u","","16","512","","[Zwykłe ryski / otarcia]","[]","","","[2026.05.05 - SZWECJA]",""
"86c9qrh27","5CG13638WT","[hp elitebook 840 g7]","Przyjęcie","[Pionowy Enter ISO / EU]","","i5","10210u","","8","256","","[Zwykłe ryski / otarcia]","[]","","","[2026.05.05 - SZWECJA]",""
"86c9qrhd7","5CG1313P3Z","[hp elitebook 840 g7]","Przyjęcie","[Pionowy Enter ISO / EU]","","i5","10210u","","8","256","","[Zwykłe ryski / otarcia]","[Ramka Matrycy]","","","[2026.05.05 - SZWECJA]",""
"86c9qrhv9","5CG1298H54","[hp elitebook 840 g7]","Przyjęcie","[Pionowy Enter ISO / EU]","","i5","10210u","","8","256","","[Mikro otarcia]","[]","","","[2026.05.05 - SZWECJA]",""
"86c9qtkz9","5CG1213KTL","[hp elitebook 840 g7]","Przyjęcie","[Pionowy Enter ISO / EU]","","i5","10210u","","8","256","","[Zwykłe ryski / otarcia]","[]","","","[2026.05.05 - SZWECJA]",""
"86c9qtn02","5CG1010572","[hp elitebook 840 g7]","Przyjęcie","[Pionowy Enter ISO / EU]","","i5","10210u","","8","256","","[Zwykłe ryski / otarcia]","[Klapa X]","","","[2026.05.05 - SZWECJA]",""
"86c9qtne4","5CG12167ZX","[hp elitebook 840 g7]","Przyjęcie","[Pionowy Enter ISO / EU]","","i5","10210u","","8","256","","[Zwykłe ryski / otarcia]","[]","","","[2026.05.05 - SZWECJA]",""
"86c9qtnq5","5CG1216DJP","[hp elitebook 840 g7]","Przyjęcie","[Pionowy Enter ISO / EU]","","i5","10210u","","8","256","","[Zwykłe ryski / otarcia]","[]","","","[2026.05.05 - SZWECJA]",""
"86c9qtnwv","5CG1216CZ7","[hp elitebook 840 g7]","Przyjęcie","[Pionowy Enter ISO / EU]","","i5","10210u","","8","256","","[Zwykłe ryski / otarcia]","[Klapa X]","","","[2026.05.05 - SZWECJA]",""
"86c9qtpam","5CG112BDJ5","[hp elitebook 840 g7]","Przyjęcie","[Pionowy Enter ISO / EU]","","i5","10210u","","8","256","","[Zwykłe ryski / otarcia]","[Palmrest]","","","[2026.05.05 - SZWECJA]",""
"86c9qtpre","5CG112BF9R","[hp elitebook 840 g7]","Przyjęcie","[Pionowy Enter ISO / EU]","","i5","10210u","","8","256","","[Zwykłe ryski / otarcia]","[]","","","[2026.05.05 - SZWECJA]",""
"86c9qtq0d","5CG1213JZC","[hp elitebook 840 g7]","Przyjęcie","[Pionowy Enter ISO / EU]","","i5","10210u","","8","256","","[Zwykłe ryski / otarcia]","[]","","","[2026.05.05 - SZWECJA]",""
"86c9qtqa1","5CG121697Y","[hp elitebook 840 g7]","Przyjęcie","[Pionowy Enter ISO / EU]","","i5","10210u","","8","256","","[Zwykłe ryski / otarcia]","[]","","","[2026.05.05 - SZWECJA]",""
"86c9qur9h","5CG10936C2","[hp elitebook 840 g7]","Przyjęcie","[Pionowy Enter ISO / EU]","","i7","10510u","","16","512","","[Zwykłe ryski / otarcia, Zwykłe poświatki]","[]","","","[2026.05.05 - SZWECJA]",""
"86c9quryf","5CG1313P4R","[hp elitebook 840 g7]","Przyjęcie","[Pionowy Enter ISO / EU]","","i5","10210u","","8","256","","[Zwykłe ryski / otarcia]","[]","","","[2026.05.05 - SZWECJA]",""
"86c9qut6k","5CG13638WM","[hp elitebook 840 g7]","Przyjęcie","[Pionowy Enter ISO / EU]","","i5","10210u","","8","256","","[Zwykłe ryski / otarcia]","[]","","","[2026.05.05 - SZWECJA]",""
"86c9quump","5CG1313PG7","[hp elitebook 840 g7]","Przyjęcie","[Pionowy Enter ISO / EU]","","i5","10210u","","8","256","","[Zwykłe ryski / otarcia]","[]","","","[2026.05.05 - SZWECJA]",""
"86c9quuwj","5CG1361R3L","[hp elitebook 840 g7]","Przyjęcie","[Pionowy Enter ISO / EU]","","i5","10210u","","16","256","","[Zwykłe ryski / otarcia]","[]","","","[2026.05.05 - SZWECJA]",""
"86c9quv7k","5CG1013D3S","[hp elitebook 840 g7]","Przyjęcie","[Pionowy Enter ISO / EU]","","i5","10210u","","8","256","","[Zwykłe ryski / otarcia, Zwykłe poświatki]","[]","","","[2026.05.05 - SZWECJA]",""
"86c9quvja","5CG1361R08","[hp elitebook 840 g7]","Przyjęcie","[Pionowy Enter ISO / EU]","","i5","10210u","","16","256","","[Problem]","[]","","","[2026.05.05 - SZWECJA]",""
"86c9quw0r","5CG1313QX3","[hp elitebook 840 g7]","Przyjęcie","[Pionowy Enter ISO / EU]","","i5","10210u","","8","256","","[Zwykłe ryski / otarcia]","[]","","","[2026.05.05 - SZWECJA]",""
"86c6x4fx5","5CG8351JBC","[hp probook 650 g2]","Gotowe do wysyłki","[QWERTY PL]","[Klapa ma skina]","i5","6200U","","8","256","","[Bez wad]","[]","","","[2025.11.27 - HOLANDIA II czesc]",""
"86c8dzyc9","5CG2064FZ6","[hp elitebook 845 g8]","Magazyn","[QWERTY PL]","","AMD","Ryzen 5 Pro 5650U","","16","256","","[Zwykłe ryski / otarcia]","","","","[2026.02.19 - FRANCJA - S10157 / 7521 -120szt]",""
"86c9qw5nw","5CG1216BHL","[hp elitebook 840 g7]","Przyjęcie","[Pionowy Enter ISO / EU]","","i5","10210u","","8","256","","[Zwykłe ryski / otarcia]","[]","","","[2026.05.05 - SZWECJA]",""
"86c9qw6fa","5CG1213KHY","[hp elitebook 840 g7]","Przyjęcie","[Pionowy Enter ISO / EU]","","i5","10210u","","8","256","","[Zwykłe ryski / otarcia]","[]","","","[2026.05.05 - SZWECJA]",""
"86c9qw6y8","5CG1213JW4","[hp elitebook 840 g7]","Przyjęcie","[Pionowy Enter ISO / EU]","","i5","10210u","","8","256","","[Zwykłe ryski / otarcia]","[Klapa X, Palmrest]","","","[2026.05.05 - SZWECJA]",""
"86c9qw7d3","5CG0430D3S","[hp elitebook 840 g7]","Przyjęcie","[Pionowy Enter ISO / EU]","","i5","10210u","","8","256","","[Zwykłe ryski / otarcia]","[Klapa X]","","","[2026.05.05 - SZWECJA]",""
"86c9qw7t9","5CG112BFCZ","[hp elitebook 840 g7]","Przyjęcie","[Pionowy Enter ISO / EU]","","i5","10210u","","8","256","","[Mikro otarcia]","[]","","","[2026.05.05 - SZWECJA]",""
"86c9qw8au","5CG1216DJV","[hp elitebook 840 g7]","Przyjęcie","[Pionowy Enter ISO / EU]","","i5","10210u","","8","256","","[Zwykłe ryski / otarcia]","[]","","","[2026.05.05 - SZWECJA]",""
"86c9qw8kh","5CG101058H","[hp elitebook 840 g7]","Przyjęcie","[Pionowy Enter ISO / EU]","","i5","10210u","","8","256","","[Zwykłe ryski / otarcia]","[]","","","[2026.05.05 - SZWECJA]",""
"86c9qw917","5CG1216CP0","[hp elitebook 840 g7]","Przyjęcie","[Pionowy Enter ISO / EU]","","i5","10210u","","8","256","","[Zwykłe ryski / otarcia]","[]","","","[2026.05.05 - SZWECJA]",""
"86c9qw9er","5CG04268Q0","[hp elitebook 840 g7]","Przyjęcie","[Pionowy Enter ISO / EU]","","i5","10210u","","8","256","","[Mikro otarcia]","[Klapa X]","","","[2026.05.05 - SZWECJA]",""
"86c9qwakj","5CG13638WD","[hp elitebook 840 g7]","Przyjęcie","[Pionowy Enter ISO / EU]","","i5","10210u","","8","256","","[Zwykłe ryski / otarcia]","[Klapa X, Palmrest]","","","[2026.05.05 - SZWECJA]",""
"86c6x4kbv","5CG8042PP4","[hp probook 650 g2]","Gotowe do wysyłki","[QWERTY PL]","","i5","6200U","","8","256","1920 x 1080","[Nowa]","[]","","","[2025.11.27 - HOLANDIA II czesc]",""
"86c9qx4qz","5CG112BCY2","[hp elitebook 840 g7]","Przyjęcie","[Pionowy Enter ISO / EU]","","i5","10210u","","8","256","","[Zwykłe ryski / otarcia]","[]","","","[2026.05.05 - SZWECJA]",""
"86c9qx52y","5CG1255LKY","[hp elitebook 840 g7]","Przyjęcie","[Pionowy Enter ISO / EU]","","i5","10210u","","16","256","","[Zwykłe ryski / otarcia]","[]","","","[2026.05.05 - SZWECJA]",""
"86c9qx5gn","5CG1298D1R","[hp elitebook 840 g7]","Przyjęcie","[Pionowy Enter ISO / EU]","","i5","10210u","","8","256","","[Zwykłe ryski / otarcia]","[]","","","[2026.05.05 - SZWECJA]",""
"86c9qx5uv","5CG1298F71","[hp elitebook 840 g7]","Przyjęcie","[Pionowy Enter ISO / EU]","","i5","10210u","","8","256","","[Mikro otarcia]","[]","","","[2026.05.05 - SZWECJA]",""
"86c9qx6eb","5CG1298CKK","[hp elitebook 840 g7]","Przyjęcie","[Pionowy Enter ISO / EU]","","i5","10210u","","8","256","","[Zwykłe ryski / otarcia]","[]","","","[2026.05.05 - SZWECJA]",""
"86c9qx791","5CG1298D01","[hp elitebook 840 g7]","Przyjęcie","[Pionowy Enter ISO / EU]","","i5","10210u","","8","256","","[Zwykłe ryski / otarcia]","[]","","","[2026.05.05 - SZWECJA]",""
"86c9qx7jt","5CG1298FVZ","[hp elitebook 840 g7]","Przyjęcie","[Pionowy Enter ISO / EU]","","i5","10210u","","8","256","","[Zwykłe ryski / otarcia]","[]","","","[2026.05.05 - SZWECJA]",""
"86c9qx7x8","5CG13638WC","[hp elitebook 840 g7]","Przyjęcie","[Pionowy Enter ISO / EU]","","i5","10210u","","8","256","","[Zwykłe ryski / otarcia]","[Klapa X, Palmrest]","","","[2026.05.05 - SZWECJA]",""
"86c9qx8fu","5CG10935Z7","[hp elitebook 840 g7]","Przyjęcie","[Pionowy Enter ISO / EU]","","i7","10510u","","16","512","","[Zwykłe ryski / otarcia]","[]","","","[2026.05.05 - SZWECJA]",""
"86c9qx8xp","5CG0501HQS","[hp elitebook 840 g7]","Przyjęcie","[Pionowy Enter ISO / EU]","","i7","10510u","","16","512","","[Zwykłe ryski / otarcia]","[]","","","[2026.05.05 - SZWECJA]",""
"86c9qy86u","5CG0430F3V","[hp elitebook 840 g7]","Przyjęcie","[Pionowy Enter ISO / EU]","","i5","10210u","","8","256","","[Zwykłe ryski / otarcia]","[]","","","[2026.05.05 - SZWECJA]",""
"86c9qy8h4","5CG12168XL","[hp elitebook 840 g7]","Przyjęcie","[Pionowy Enter ISO / EU]","","i5","10210u","","8","256","","[Zwykłe ryski / otarcia]","[]","","","[2026.05.05 - SZWECJA]",""
"86c9qy90y","5CG1298F6Y","[hp elitebook 840 g7]","Przyjęcie","[Pionowy Enter ISO / EU]","","i5","10210u","","8","256","","[Zwykłe ryski / otarcia, Zwykłe poświatki]","[Klapa X]","","","[2026.05.05 - SZWECJA]",""
"86c9qyfhf","5CG0430D4W","[hp elitebook 840 g7]","Przyjęcie","[Pionowy Enter ISO / EU]","","i5","10210u","","8","256","","[Zwykłe ryski / otarcia]","[]","","","[2026.05.05 - SZWECJA]",""
"86c9qyfzr","5CG0467W8B","[hp elitebook 840 g7]","Przyjęcie","[Pionowy Enter ISO / EU]","","i5","10210u","","8","256","","[Zwykłe ryski / otarcia, Zwykłe poświatki]","[Klapa X]","","","[2026.05.05 - SZWECJA]",""
"86c9qyg6y","5CG0430F3Q","[hp elitebook 840 g7]","Przyjęcie","[Pionowy Enter ISO / EU]","","i5","10210u","","8","256","","[Zwykłe ryski / otarcia]","[]","","","[2026.05.05 - SZWECJA]",""
"86c9qygdk","5CG1213KJ2","[hp elitebook 840 g7]","Przyjęcie","[Pionowy Enter ISO / EU]","","i5","10210u","","8","256","","[Zwykłe ryski / otarcia]","[]","","","[2026.05.05 - SZWECJA]",""
"86c9qygxz","5CG1213JVV","[hp elitebook 840 g7]","Przyjęcie","[Pionowy Enter ISO / EU]","","i5","10210u","","8","256","","[Zwykłe ryski / otarcia]","[]","","","[2026.05.05 - SZWECJA]",""
"86c9qygy6","5CG1216C4C","[hp elitebook 840 g7]","Przyjęcie","[Pionowy Enter ISO / EU]","","i5","10210u","","8","256","","[Zwykłe ryski / otarcia]","[]","","","[2026.05.05 - SZWECJA]",""
"86c9r8f6r","5CG0430F4Q","[hp elitebook 840 g7]","Przyjęcie","[Pionowy Enter ISO / EU]","","i5","10210u","","8","256","","[Bez wad]","[]","","","[2026.05.05 - SZWECJA]",""
"86c9r8f9f","5CG101057S","[hp elitebook 840 g7]","Przyjęcie","[Pionowy Enter ISO / EU]","","i5","10210u","","8","256","","[Zwykłe ryski / otarcia]","[]","","","[2026.05.05 - SZWECJA]",""
"86c9r8fbw","5CG1213KN4","[hp elitebook 840 g7]","Przyjęcie","[Pionowy Enter ISO / EU]","","i5","10210u","","8","256","","[Zwykłe ryski / otarcia]","[Palmrest]","","","[2026.05.05 - SZWECJA]",""
"86c9r8fjt","5CG1213K63","[hp elitebook 840 g7]","Przyjęcie","[Pionowy Enter ISO / EU]","","i5","10210u","","8","256","","[Zwykłe ryski / otarcia, Zwykłe poświatki]","[Palmrest]","","","[2026.05.05 - SZWECJA]",""
"86c9r8fkv","5CG1213K5Z","[hp elitebook 840 g7]","Przyjęcie","[Pionowy Enter ISO / EU]","","i5","10210u","","8","256","","[Zwykłe ryski / otarcia]","[]","","","[2026.05.05 - SZWECJA]",""
"86c9r8fm8","5CG1213KTS","[hp elitebook 840 g7]","Przyjęcie","[Pionowy Enter ISO / EU]","","i5","10210u","","8","256","","[Zwykłe ryski / otarcia]","[]","","","[2026.05.05 - SZWECJA]",""
"86c9r8fmn","5CG1213JW6","[hp elitebook 840 g7]","Przyjęcie","[Pionowy Enter ISO / EU]","","i5","10210u","","8","256","","[Zwykłe ryski / otarcia]","[]","","","[2026.05.05 - SZWECJA]",""
"86c9r8fn0","5CG1213KTG","[hp elitebook 840 g7]","Przyjęcie","[Pionowy Enter ISO / EU]","","i5","10210u","","8","256","","[Zwykłe ryski / otarcia]","[]","","","[2026.05.05 - SZWECJA]",""
"86c9r8fnf","5CG101055H","[hp elitebook 840 g7]","Przyjęcie","[Pionowy Enter ISO / EU]","","i5","10210u","","8","256","","[Zwykłe ryski / otarcia, Zwykłe poświatki]","[Klapa X]","","","[2026.05.05 - SZWECJA]",""
"86c9r8fp5","5CG112BF4N","[hp elitebook 840 g7]","Przyjęcie","[Pionowy Enter ISO / EU]","","i5","10210u","","8","256","","[Zwykłe ryski / otarcia]","[]","","","[2026.05.05 - SZWECJA]",""
"86c9r8kyc","5CG0251H69","[hp elitebook 840 g6]","Przyjęcie","[QWERTY PL]","","i7","8665u","","16","512","","[Zwykłe ryski / otarcia]","","","","[2026.04.25 - holandia hp 840 g6 (442szt)]",""
"86c9r8m1a","5CG943C9YV","[hp elitebook 840 g6]","Przyjęcie","[QWERTY PL]","","i7","8665u","","16","512","","[Zwykłe ryski / otarcia, Zwykłe poświatki]","","","","[2026.04.25 - holandia hp 840 g6 (442szt)]",""
"86c9r8m3b","5CG0090244","[hp elitebook 840 g6]","Przyjęcie","[QWERTY PL]","","i7","8665u","","16","","","[Zwykłe ryski / otarcia]","","","","[2026.04.25 - holandia hp 840 g6 (442szt)]",""
"86c9r8m49","5CG9425PMQ","[hp elitebook 840 g6]","Przyjęcie","[QWERTY PL]","","i7","8665u","","16","512","","[Zwykłe ryski / otarcia]","","","","[2026.04.25 - holandia hp 840 g6 (442szt)]",""
"86c9r8m4y","5CG012C9DZ","[hp elitebook 840 g6]","Przyjęcie","[QWERTY PL]","","i7","8665u","","16","512","","[Wszędzie otarcia]","","","","[2026.04.25 - holandia hp 840 g6 (442szt)]",""
"86c9r8m7n","5CG9425PN3","[hp elitebook 840 g6]","Przyjęcie","[QWERTY PL]","","i7","8665u","","8","512","","[Zwykłe ryski / otarcia]","","","","[2026.04.25 - holandia hp 840 g6 (442szt)]",""
"86c9r8m9n","5CG943C9Z8","[hp elitebook 840 g6]","Przyjęcie","[QWERTY PL]","","i7","8665u","","16","512","","[Zwykłe ryski / otarcia]","","","","[2026.04.25 - holandia hp 840 g6 (442szt)]",""
"86c9r8mbq","5CG0207G0Z","[hp elitebook 840 g6]","Przyjęcie","[QWERTY PL]","","i7","8665u","","16","512","","[Zwykłe ryski / otarcia]","","","","[2026.04.25 - holandia hp 840 g6 (442szt)]",""
"86c9r8mcq","5CG009023Z","[hp elitebook 840 g6]","Przyjęcie","[QWERTY PL]","","i7","8665u","","8","512","","[Zwykłe ryski / otarcia]","","","","[2026.04.25 - holandia hp 840 g6 (442szt)]",""
"86c9r8mdq","5CG9425PMW","[hp elitebook 840 g6]","Przyjęcie","[QWERTY PL]","","i7","8665u","","16","512","","[Zwykłe ryski / otarcia]","","","","[2026.04.25 - holandia hp 840 g6 (442szt)]",""
"86c9r8yej","5CG0131156","[hp elitebook 840 g6]","Przyjęcie","[QWERTY PL]","","i5","8365u","","16","256","","[Zwykłe ryski / otarcia]","","","","[2026.04.25 - holandia hp 840 g6 (442szt)]",""
"86c9r8yyn","5CG0251H6L","[hp elitebook 840 g6]","Przyjęcie","[QWERTY PL]","","i7","8665u","","16","512","","[Zwykłe ryski / otarcia]","","","","[2026.04.25 - holandia hp 840 g6 (442szt)]",""
"86c9r8z26","5CG0130XMS","[hp elitebook 840 g6]","Gotowe do wysyłki","[QWERTY PL]","","i5","8365u","","8","256","1920 x 1080","[Odnowiona]","","","","[2026.04.25 - holandia hp 840 g6 (442szt)]",""
"86c9r8z8e","5CG0131032","[hp elitebook 840 g6]","Przyjęcie","[QWERTY PL]","","i5","8365u","","16","256","","[Zwykłe ryski / otarcia]","","","","[2026.04.25 - holandia hp 840 g6 (442szt)]",""
"86c9r8zdf","5CG01312RJ","[hp elitebook 840 g6]","Gotowe do wysyłki","[QWERTY PL]","","i5","8365u","","8","256","1920 x 1080","[Zwykłe ryski / otarcia]","","A-
","","[2026.04.25 - holandia hp 840 g6 (442szt)]",""
"86c9r8zue","5CG01316Y4","[hp elitebook 840 g6]","Przyjęcie","[QWERTY PL]","","i5","8365u","","16","256","","[Zwykłe ryski / otarcia]","","","","[2026.04.25 - holandia hp 840 g6 (442szt)]",""
"86c9r9079","5CG012C9DR","[hp elitebook 840 g6]","Przyjęcie","[QWERTY PL]","","i7","8665u","","16","512","","[Zwykłe ryski / otarcia]","","","","[2026.04.25 - holandia hp 840 g6 (442szt)]",""
