"Task ID","Task Name","tags","Przeznaczenie (drop down)","Klawiatura (labels)","Obudowa (labels)","Procesor (drop down)","Model Procesora (short text)","Grafika (short text)","RAM (drop down)","Dysk (drop down)","Rozdzielczość (drop down)","Matryca (labels)","Problemy (labels)","Uwagi (text)","Regał (drop down)","Lists","Zamówienie (short text)"
"86bwff7n2","r90nmjas","[lenovo thinkpad t570]","Serwis","[Pionowy Enter ISO / EU, Wytarta, Francuska]","[Ok]","i5","6300U","","8","BRAK","1920 x 1080","[Zwykłe ryski / otarcia, Zwykłe poświatki]","[Włącznik, Bateria brak]","","12","[11.2023 ALLROUND PC T570 -]",""
"86bwffaz8","R90PYABD","[lenovo thinkpad t570]","Magazyn","[Krótki Enter ANSI / US, QWERTY PL]","[Ok]","i5","6300U","","8","BRAK","1920 x 1080","[Zwykłe ryski / otarcia]","[]","wyszczerbiona lekko klapa","12","[11.2023 ALLROUND PC T570 -]",""
"86bwffeq4","R90PYA6G","[lenovo thinkpad t570]","Magazyn","[Krótki Enter ANSI / US, Wytarta, QWERTY PL]","[Ok]","i5","6300U","","8","BRAK","1920 x 1080","[Mikro otarcia]","[]","","12","[11.2023 ALLROUND PC T570 -]",""
"86bwffyvj","R90PYAH3","[lenovo thinkpad t570]","Serwis","[Krótki Enter ANSI / US, Wytarta, QWERTY PL]","[Pęknięcie / Uszczerbek]","i5","6300U","","8","256","1920 x 1080","[Zwykłe ryski / otarcia]","[Włącznik, Bateria brak]","uszkodzone dwa narożniki","12","[11.2023 ALLROUND PC T570 -]",""
"86bwfgdza","r90pyad7","[lenovo thinkpad t570]","Serwis","[Krótki Enter ANSI / US, Wytarta, QWERTY PL]","[Pęknięcie / Uszczerbek]","i5","6300U","","8","256","1920 x 1080","[Zwykłe ryski / otarcia, Mikro poświatka]","[Włącznik]","","12","[11.2023 ALLROUND PC T570 -]",""
"86bwfhpme","r90prt2u","[lenovo thinkpad t570]","Serwis","[Krótki Enter ANSI / US, QWERTY PL]","[Ok]","","","","","","","[Zbita]","[Włącznik, Bateria brak, Hasło Bios]","","12","[11.2023 ALLROUND PC T570 -]",""
"86bwfhtwh","r90pwfer","[lenovo thinkpad t570]","Serwis","[Krótki Enter ANSI / US, QWERTY PL]","[Ok]","","","","","","","[Zbita]","[Włącznik, Bateria brak, Hasło Bios]","","12","[11.2023 ALLROUND PC T570 -]",""
"86bwfhz7a","r90py9zr","[lenovo thinkpad t570]","Serwis","[Krótki Enter ANSI / US, QWERTY PL]","[Ok]","","","","","","","[]","[Bateria brak, Hasło Bios]","","12","[11.2023 ALLROUND PC T570 -]",""
"86bwfj0g3","r90pyab4","[lenovo thinkpad t570]","Serwis","[Krótki Enter ANSI / US, QWERTY PL]","","i5","6300U","","8","","","[]","[Bateria brak, Palmrest, Hasło Bios]","","12","[11.2023 ALLROUND PC T570 -]",""
"86bwfj5u5","r90sykl1","[lenovo thinkpad t570]","Serwis","[Krótki Enter ANSI / US, Uszkodzona, QWERTY PL]","","i5","6300U","","8","","","[]","[Włącznik, Bateria brak, Palmrest, Hasło Bios]","","12","[11.2023 ALLROUND PC T570 -]",""
"86bwfj835","r90pyabf","[lenovo thinkpad t570]","Serwis","[Krótki Enter ANSI / US, QWERTY PL]","[Ok]","","","","","","","[Zbita]","[Włącznik, Bateria brak, Hasło Bios]","","12","[11.2023 ALLROUND PC T570 -]",""
"86bwfjab7","r90pyamp","[lenovo thinkpad t570]","Serwis","[Krótki Enter ANSI / US, QWERTY PL]","[Ok]","","","","","","","[]","[Włącznik, Bateria brak, Nie włącza się]","","12","[11.2023 ALLROUND PC T570 -]",""
"86bwfjd8q","r90pyeh9","[lenovo thinkpad t570]","Serwis","[Krótki Enter ANSI / US, QWERTY PL]","[Ok]","","","","","","","[]","[Włącznik, Bateria brak, Nie włącza się]","","12","[11.2023 ALLROUND PC T570 -]",""
"86bwfk7n7","R90N9CQ1","[lenovo thinkpad t570]","Magazyn","[Krótki Enter ANSI / US, QWERTY PL]","[Ok]","i5","6300U","","16","BRAK","1920 x 1080","[Zwykłe ryski / otarcia]","[]","","12","[11.2023 ALLROUND PC T570 -]",""
"86bwfkc7n","R90PWFA8","[lenovo thinkpad t570]","Serwis","[Krótki Enter ANSI / US, QWERTY PL]","[Ok]","i5","6300U","","16","","","[Zwykłe ryski / otarcia]","[Włącznik, Bateria brak, Hasło Bios]","","12","[11.2023 ALLROUND PC T570 -]",""
"86bwfkdf5","R90PYAAS","[lenovo thinkpad t570]","Serwis","[Krótki Enter ANSI / US, QWERTY PL]","[Ok]","","","","","","","[Zbita]","[Włącznik, Bateria brak]","","12","[11.2023 ALLROUND PC T570 -]",""
"86bwfkhj1","r90pyab0","[lenovo thinkpad t570]","Serwis","[Krótki Enter ANSI / US, Wytarta, QWERTY PL]","[Ok]","","","","","","","[Wszędzie otarcia]","[Włącznik, Bateria brak, Hasło Bios]","","12","[11.2023 ALLROUND PC T570 -]",""
"86bwfkhyj","R90PYA4U","[lenovo thinkpad t570]","Serwis","[Krótki Enter ANSI / US, QWERTY PL]","[Ok]","","","","","","","[Zbita]","[Włącznik, Bateria brak, Hasło Bios]","","12","[11.2023 ALLROUND PC T570 -]",""
"86bwfkpzb","R90PWFBS","[lenovo thinkpad t570]","Serwis","[Krótki Enter ANSI / US, QWERTY PL]","[Ok]","i5","6300U","","8","","","[Zbita]","[Włącznik, Bateria brak]","","12","[11.2023 ALLROUND PC T570 -]",""
"86bwfkray","r90pyehd","[lenovo thinkpad t570]","Serwis","[Krótki Enter ANSI / US, Uszkodzona, QWERTY PL]","[Ok]","i5","6300U","","","","","[]","[Bateria brak, Hasło Bios]","","12","[11.2023 ALLROUND PC T570 -]",""
"86bwfkt28","r90pya04","[lenovo thinkpad t570]","Serwis","[Krótki Enter ANSI / US, QWERTY PL]","[Pęknięcie / Uszczerbek]","","","","","","","[Zbita]","[Włącznik, Bateria brak, Hasło Bios]","","12","[11.2023 ALLROUND PC T570 -]",""
"86bwfku5u","r90pwfh2","[lenovo thinkpad t570]","Serwis","[Krótki Enter ANSI / US, QWERTY PL]","","","","","","","","[Zbita]","[Włącznik, Spód X, Bateria brak, Palmrest]","","12","[11.2023 ALLROUND PC T570 -]",""
"86bwfkw8a","r90pwf8h","[lenovo thinkpad t570]","Malarnia","[Krótki Enter ANSI / US, Wytarta, QWERTY PL]","[Ok]","i5","6300U","","8","256","1920 x 1080","[Zwykłe ryski / otarcia]","[Bateria bios]","","","[11.2023 ALLROUND PC T570 -]",""
"86bwfqtmt","R90YA7Z","[lenovo thinkpad t570]","Serwis","[Krótki Enter ANSI / US, QWERTY PL]","[Ok]","","","","","","","[Zbita]","[Włącznik, Bateria brak]","","12","[11.2023 ALLROUND PC T570 -]",""
"86bwfqtpw","R90PYAJF","[lenovo thinkpad t570]","Serwis","[Krótki Enter ANSI / US, Wytarta, QWERTY PL]","[Ok]","i5","6300U","","8","BRAK","1920 x 1080","[Wszędzie otarcia]","[Włącznik, Bateria brak]","
","12","[11.2023 ALLROUND PC T570 -]",""
"86bwfqvyr","R90PWFAX","[lenovo thinkpad t570]","Serwis","[Krótki Enter ANSI / US, QWERTY PL]","[Ok]","","","","","","","[]","[Włącznik, Bateria brak, Nie włącza się]","","12","[11.2023 ALLROUND PC T570 -]",""
"86bwfqw1b","r90nmj83","[lenovo thinkpad t570]","Serwis","[Krótki Enter ANSI / US, Wytarta, QWERTY PL]","[Ok]","i5","6300U","","8","256","1920 x 1080","[Zwykłe ryski / otarcia]","[Włącznik, Bateria brak]","
","12","[11.2023 ALLROUND PC T570 -]",""
"86bwfqz27","R90PWFFD","[lenovo thinkpad t570]","Serwis","[Krótki Enter ANSI / US, Wytarta, QWERTY PL]","[Pęknięcie / Uszczerbek]","i5","6300U","","8","256","1920 x 1080","[Zwykłe ryski / otarcia]","[Włącznik, Bateria brak]","
pękn kolo CapsLock
","12","[11.2023 ALLROUND PC T570 -]",""
"86bwfqz58","R90PYAH7","[lenovo thinkpad t570]","Serwis","[Krótki Enter ANSI / US, Niekompletna, QWERTY PL]","[Ok]","","","","","","","","[Włącznik, Bateria brak, Nie włącza się]","","12","[11.2023 ALLROUND PC T570 -]",""
"86bwfqz6x","R90PWFAN","[lenovo thinkpad t570]","Serwis","[Krótki Enter ANSI / US, QWERTY PL]","[Ok]","","","","","","","","[Bateria brak, Nie włącza się]","","12","[11.2023 ALLROUND PC T570 -]",""
"86bwfqzyt","r90pyac4","[lenovo thinkpad t570]","Serwis","[Krótki Enter ANSI / US, Wytarta, QWERTY PL]","[Ok]","i5","6300U","","8","BRAK","1920 x 1080","[Wielka rysa / rysy]","[Włącznik, Bateria brak]","
","12","[11.2023 ALLROUND PC T570 -]",""
"86bwfr16f","R90PYA7F","[lenovo thinkpad t570]","Serwis","[Krótki Enter ANSI / US, QWERTY PL]","[Ok]","i5","6300U","","8","256","1920 x 1080","[Zwykłe ryski / otarcia]","[Włącznik, Bateria brak]","
","12","[11.2023 ALLROUND PC T570 -]",""
"86bwfr1db","R90P7X3Z","[lenovo thinkpad t570]","Serwis","[Pionowy Enter ISO / EU, Niemiecka]","[Ok]","i5","6300U","","32","512","1920 x 1080","[Bez wad]","[Bateria brak, Inny]","
glosniej dziala - syczy","12","[11.2023 ALLROUND PC T570 -]",""
"86bwfr2cr","R90PYA53","[lenovo thinkpad t570]","Serwis","[Krótki Enter ANSI / US, Wytarta, QWERTY PL]","[Ok]","i5","6300U","","8","BRAK","1920 x 1080","[Zwykłe ryski / otarcia]","[Włącznik]","


","12","[11.2023 ALLROUND PC T570 -]",""
"86bwfr4h8","R90PYA0G","[lenovo thinkpad t570]","Serwis","[Krótki Enter ANSI / US, QWERTY PL]","","","","","","","","[Zbita]","[Włącznik, Bateria brak]","","12","[11.2023 ALLROUND PC T570 -]",""
"86bwfr63v","r90prt3q","[lenovo thinkpad t570]","Serwis","[Krótki Enter ANSI / US, Wytarta, QWERTY PL]","[Ok]","i5","6300U","","8","BRAK","1920 x 1080","[Wszędzie otarcia, Zwykłe poświatki, Problem]","[Włącznik, Bateria brak]","wymienic matryce ","12","[11.2023 ALLROUND PC T570 -]",""
"86bwfr8jw","R90PYALB","[lenovo thinkpad t570]","Serwis","[Krótki Enter ANSI / US, QWERTY PL]","[Ok]","i5","6300U","","8","","1920 x 1080","[Nowa]","[Bateria brak, Inny, Palmrest]","po podlaczeniu trackpoinia - touchpad przestaje dzialac - płyta
","12","[11.2023 ALLROUND PC T570 -]",""
"86bwfr9bx","R90PWFG1","[lenovo thinkpad t570]","Serwis","[Krótki Enter ANSI / US, QWERTY PL]","[Ok]","i5","6300U","","8","256","1920 x 1080","[Zwykłe ryski / otarcia]","[Włącznik, Bateria brak]","

","12","[11.2023 ALLROUND PC T570 -]",""
"86bwfre9x","R90Q0E7W","[lenovo thinkpad t570]","Serwis","[Krótki Enter ANSI / US, QWERTY PL]","","","","","","","","[Dotyk, Brak]","[Bateria brak, Ramka Matrycy]","NO TEST","12","[Mix - przed 11.2023]",""
"86bwfzrgg","R90QKNWW","[lenovo thinkpad t570]","Serwis","[Pionowy Enter ISO / EU, Francuska]","[Ok]","","","","","","","[Zbita]","[Włącznik, Bateria brak, Nie włącza się]","","12","[Mix - przed 11.2023]",""
"86bwfzvkd","r90nmjaz","[lenovo thinkpad t570]","Serwis","[Brak]","[Ok]","i5","6300U","","8","BRAK","1920 x 1080","[Zwykłe ryski / otarcia]","[Bateria brak, Inny]","","12","[Mix - przed 11.2023]",""
"86bwfzw9u","r90p1uza","[lenovo thinkpad t570]","Serwis","[Pionowy Enter ISO / EU, Podświetlana, Francuska]","[Ok]","i5","7300U","","16","512","1920 x 1080","[Zwykłe ryski / otarcia, Dotyk, Mikro poświatka]","[Włącznik, Bateria brak]","3X KAMERA","12","[Mix - przed 11.2023]",""
"86bwfzzk3","r90p1uye","[lenovo thinkpad t570]","Serwis","[Pionowy Enter ISO / EU, Podświetlana, Francuska]","[Ok]","i5","7300U","","16","512","1920 x 1080","[Zwykłe ryski / otarcia, Dotyk, Wielka rysa / rysy]","[Włącznik, Bateria brak]","3X KAMERA","12","[Mix - przed 11.2023]",""
"86bwg0xph","PC0GWJP1","[lenovo thinkpad p50]","Serwis","[Pionowy Enter ISO / EU, QWERTY PL]","","i7","6700HQ","M1000M Quadro","16","256","1920 x 1080","[Zwykłe ryski / otarcia]","[Palmrest]","kalibrator kolorów, palmrest do szlifowania","12","[Mix - przed 11.2023]",""
"86bwg13qf","PC0EP5UT","[lenovo thinkpad p50]","Serwis","[Pionowy Enter ISO / EU, Uszkodzona, Niekompletna, Francuska]","[Pęknięcie / Uszczerbek]","i7","6820HQ","M2000M","4","256","1920 x 1080","[Zwykłe poświatki, Mikro otarcia]","","nie wszystkie klawisze działają, brak trackpointa","12","[Mix - przed 11.2023]",""
"86bwg1zv3","PC0FZ49E","[lenovo thinkpad p50]","Serwis","[Pionowy Enter ISO / EU, Podświetlana, Francuska]","[Ok]","i7","6820HQ","M2000M Quadro","32","BRAK","1920 x 1080","[Wielkie poświaty, Mikro otarcia, Problem]","[Palmrest]","duzo malych poswiat, matryca nierowno swieci
","12","[Mix - przed 11.2023]",""
"86bwg27bp","PC0HB20Q","[lenovo thinkpad p50]","Serwis","[Pionowy Enter ISO / EU, Uszkodzona, Wytarta, Francuska]","[Ok]","i7","6820HQ","M2000M Quadro","8","256","1920 x 1080","[Zwykłe poświatki, Mikro otarcia]","","nie dziala ESC, F4, F5, F6","12","[Mix - przed 11.2023]",""
"86bwg2qnv","r90m21mv","[lenovo thinkpad p52s]","Serwis","[Pionowy Enter ISO / EU, Francuska]","[Ok]","i5","8320U","P500 Quadro","8","BRAK","1920 x 1080","[Zwykłe ryski / otarcia]","[Włącznik, Inny]","2102 detection error on ssd","12","[Mix - przed 11.2023]",""
"86bwg3azx","R90RCK6R","[lenovo thinkpad p52s]","Serwis","[Brak]","[Pęknięcie / Uszczerbek]","","","","","","","","[Włącznik, Nie włącza się]","","12","[Mix - przed 11.2023]",""
"86bwg4fm0","pc1ky313","[lenovo thinkpad x395]","Przyjęcie","[Pionowy Enter ISO / EU, Uszkodzona, Francuska]","[Klapa ma otarcia, Ok]","AMD","3500U","Radeon Vega 8","16","256","1920 x 1080","[Zwykłe ryski / otarcia, Mikro poświatka]","[Touchpad]","duzo klawiszy nie dziala, touchpad nie zawsze dziala","","[Mix - przed 11.2023]",""
"86bwg4uv6","R90PE0UK","[lenovo thinkpad t570]","Serwis","[Pionowy Enter ISO / EU, Podświetlana, Francuska]","","i5","7300U","","8","","","[Wszędzie otarcia]","[Włącznik, Palmrest]","","12","[Mix - przed 11.2023]",""
"86bwg4yxk","r90n7pwf","[lenovo thinkpad t560]","Serwis","[Krótki Enter ANSI / US, QWERTY PL]","[Ok]","i5","6300U","","16","512","1920 x 1080","[Dotyk, Bad pixel / robaczek]","[Hasło Bios]","TEST - OK","12","[Mix - przed 11.2023]",""
"86bwg571j","R90LZ67F","[lenovo thinkpad t560]","Serwis","[Krótki Enter ANSI / US, QWERTY PL]","[Klapa ma otarcia, Ok]","","","","","","","","[Włącznik, Bateria brak, Touchpad, Nie włącza się]","Brak TouchPada","12","[Mix - przed 11.2023]",""
"86bwg58ft","R90F5RNF","[lenovo thinkpad t560]","Serwis","[Krótki Enter ANSI / US, QWERTY PL]","[Wgniotka / Odstaje]","i5","5200U","","4","180","1920 x 1080","[Nowa]","[Włącznik, Bateria brak, Ramka Matrycy]","","12","[Mix - przed 11.2023]",""
"86bwg7mfe","PC0SDUVD","[lenovo thinkpad p50]","Serwis","[Pionowy Enter ISO / EU, Podświetlana, Francuska]","[DO USUNIĘCIA Jak nowa]","","","","","","","","[Bateria brak, Nie włącza się]","","12","[Mix - przed 11.2023]",""
"86bwgnz4d","12yzp13","[dell precision 7540]","Serwis","[Pionowy Enter ISO / EU, Francuska]","[Ok]","i5","9400H","","32","","","[Bez wad]","[Hasło Bios]","","3","[20.11.23 ATF Francja 239239 -]",""
"86bwgpacn","4ff5453","[dell precision 7540]","Serwis","[Pionowy Enter ISO / EU, Francuska]","[Wgniotka / Odstaje]","i5","9400H","T2000 Quadro","32","512","1920 x 1080","[Bez wad]","[Inny]","wygięta obudowa z tyłu","3","[20.11.23 ATF Francja 239239 -]",""
"86bwgwqz5","22LTN13","[dell precision 7540]","Magazyn","[Pionowy Enter ISO / EU, Francuska]","[Ok]","i5","9400H","T2000 Quadro","32","512","1920 x 1080","[Zwykłe ryski / otarcia]","[]","zadrapanie z boku","3","[20.11.23 ATF Francja 239239 -]",""
"86bwh5gxg","HYBRM13","[dell precision 7540]","Magazyn","[Pionowy Enter ISO / EU, Francuska]","[Ok]","i5","9400H","T2000 Quadro","64","512","1920 x 1080","[Mikro otarcia]","","","3","[20.11.23 ATF Francja 239239 -]",""
"86bwh69e9","dy9tjw2","[dell latitude 5300]","Przyjęcie","[Pionowy Enter ISO / EU, Francuska]","[Ok]","i5","8365U","","8","256","1366 x 768","[Zwykłe ryski / otarcia, Zwykłe poświatki]","","","","[20.11.23 ATF Francja 239239 -]",""
"86bwhmerw","R90PADK6","[lenovo thinkpad p51s]","Serwis","[Pionowy Enter ISO / EU, Niekompletna, Francuska]","[Pęknięcie / Uszczerbek]","","","","","","","[Zbita]","[Włącznik, Nie włącza się]","","12","[20.11.23 ATF Francja 239239 -]",""
"86bwhmh53","PF1G9DX9","[lenovo thinkpad p52]","Serwis","[Pionowy Enter ISO / EU, Podświetlana, Francuska]","[Ok]","Xeon","E-2176M","P2000 Quadro","16","BRAK","1920 x 1080","[Zwykłe ryski / otarcia, Zwykłe poświatki]","[Palmrest]","","12","[20.11.23 ATF Francja 239239 -]",""
"86bwhmn7e","pf2tw008","[lenovo thinkpad p15s]","Serwis","[Pionowy Enter ISO / EU, Francuska]","[Ok]","i5","10310U","P520 Quadro","16","512","1920 x 1080","[Bez wad]","[Hasło Bios]","TEST OK","12","[20.11.23 ATF Francja 239239 -]",""
"86bwhn0ep","r90r21p6","[lenovo thinkpad p52s]","Serwis","[Pionowy Enter ISO / EU, Uszkodzona, Niekompletna, Francuska]","[Ok]","i5","8350U","P500 Quadro","16","256","1920 x 1080","[Zwykłe ryski / otarcia]","[Włącznik]","klawisze nie dzialaja plynnie","12","[20.11.23 ATF Francja 239239 -]","218514613"
"86bwhn8g7","R90S41WB","[lenovo thinkpad p52s]","Serwis","[Pionowy Enter ISO / EU, Wytarta, Francuska]","[Ok]","i5","8350U","P500 Quadro","8","256","1920 x 1080","[Zwykłe ryski / otarcia, Zwykłe poświatki]","[Włącznik]","","12","[20.11.23 ATF Francja 239239 -]",""
"86bwhnjvj","MP1HUUUM","[lenovo thinkpad l570]","Przyjęcie","[Pionowy Enter ISO / EU, Niekompletna, Francuska]","[Pęknięcie / Uszczerbek]","i5","6200U","","8","128","1366 x 768","[Zwykłe ryski / otarcia, Mikro poświatka]","","pękn. kolo gniazda zasilania","","[20.11.23 ATF Francja 239239 -]",""
"86bwhnu95","MP1CVLD7","[lenovo thinkpad l570]","Przyjęcie","[Pionowy Enter ISO / EU, Francuska]","[Pęknięcie / Uszczerbek]","","","","","","","[Zbita]","[Ramka Matrycy]","NO TEST, Klapa i ramka matrycy do wymiany","","[20.11.23 ATF Francja 239239 -]",""
"86bwhny45","PC0DPB58","[lenovo thinkpad t460p]","Przyjęcie","[Pionowy Enter ISO / EU, Francuska]","[Ok]","i7","6700HQ","","8","128","1920 x 1080","[Zwykłe poświatki, Problem]","","fioletowe plamy","","[20.11.23 ATF Francja 239239 -]",""
"86bwhp99g","atf297049","[lenovo thinkpad x380 yoga]","Przyjęcie","[Pionowy Enter ISO / EU, Uszkodzona, Francuska]","[Klapa ma otarcia, Wgniotka / Odstaje]","i5","8350U","","8","BRAK","1920 x 1080","[Zwykłe ryski / otarcia]","[Touchpad, Nie włącza się]","sprawdzic tez dzwiek, brak rysika,, nie chce ponownie sie uruchomic","","[20.11.23 ATF Francja 239239 -]",""
"86bwhqkf4","pf1bqanc","[lenovo thinkpad l590]","Przyjęcie","[Pionowy Enter ISO / EU, Wytarta, Francuska]","[Klapa ma otarcia, Ok]","i5","8365U","","16","512","1920 x 1080","[Wielkie poświaty, Wszędzie otarcia]","[Gniazdo ładowania ]","","","[20.11.23 ATF Francja 239239 -]",""
"86bwhr8pc","F4STGK3","[dell latitude 7420]","Przyjęcie","[Pionowy Enter ISO / EU, Francuska]","[Ok]","","","","","","","[Zbita]","","NO TEST","","[20.11.23 ATF Francja 239239 -]",""
"86bwhre5z","pc17ghl9","[lenovo thinkpad t495s]","Przyjęcie","[Pionowy Enter ISO / EU, Podświetlana, Francuska]","","","","","","","","","[Nie włącza się]","brak obrazu, po zalaniu?","","[20.11.23 ATF Francja 239239 -]",""
"86bwhrq8p","3nsc0n2","[dell latitude 5580]","Przyjęcie","[Pionowy Enter ISO / EU, Uszkodzona, Francuska]","[Ok]","i7","7820HQ","INTEL","8","BRAK","1920 x 1080","[Zwykłe ryski / otarcia, Zwykłe poświatki]","[Bateria brak]","czarna kropka na ekranie, klawisz ""1"" nie dziala, wgniotki z boku z lewej","","[20.11.23 ATF Francja 239239 -]",""
"86bwhrx73","53yhtt2","[dell latitude 7390]","Przyjęcie","[Pionowy Enter ISO / EU, Podświetlana, Francuska]","[Ok]","i5","8350U","","8","256","1920 x 1080","[Bez wad]","","","","[20.11.23 ATF Francja 239239 -]",""
"86bwhudy8","7VHWVT2","[dell latitude 5590]","Przyjęcie","[Pionowy Enter ISO / EU, Francuska]","[Pęknięcie / Uszczerbek]","","","","","","","[Zbita]","[Zawiasy , Inny]","NO TEST","","[20.11.23 ATF Francja 239239 -]",""
"86bwhuz5c","248tmf2","[dell latitude e7270]","Przyjęcie","[Pionowy Enter ISO / EU, Podświetlana, Francuska]","[Ok]","i5","6300U","","8","256","1920 x 1080","[Bez wad]","","","","[20.11.23 ATF Francja 239239 -]",""
"86bwhv14g","CXXHWZ2","[dell latitude 5300]","Serwis","[Pionowy Enter ISO / EU, Francuska]","[Ok]","i5","8365U","","8","256","1366 x 768","[Zbita]","","NO TEST","3","[20.11.23 ATF Francja 239239 -]",""
"86bwhv2tz","20symw2","[dell latitude 5300]","Serwis","[Pionowy Enter ISO / EU, Francuska]","[Pęknięcie / Uszczerbek]","","","","","","","[Zbita]","[Inny]","NO TEST, Klapa do wymiany","3","[20.11.23 ATF Francja 239239 -]",""
"86bwhykx1","5Z9TJW2","[dell latitude 5300]","Serwis","[Pionowy Enter ISO / EU, Francuska]","[Ok]","","","","","","","[Zbita]","[]","NO TEST","3","[20.11.23 ATF Francja 239239 -]",""
"86bwhym1a","fcthwz2","[dell latitude 5300]","Magazyn","[Pionowy Enter ISO / EU, Francuska]","[Klapa ma otarcia, Ok]","i5","8365U","","8","256","1366 x 768","[Zwykłe ryski / otarcia]","","","3","[20.11.23 ATF Francja 239239 -]",""
"86bwhymfh","jmmymw2","[dell latitude 5300]","Serwis","[Pionowy Enter ISO / EU, Podświetlana, Francuska]","[Ok]","i5","8365U","","8","","","[]","[Hasło Bios]","NO TEST","3","[20.11.23 ATF Francja 239239 -]",""
"86bwhyn17","8SBTJW2","[dell latitude 5300]","Magazyn","[Pionowy Enter ISO / EU, Francuska]","[Ok]","i5","8365U","","8","256","1366 x 768","[Zwykłe ryski / otarcia]","[]","","3","[20.11.23 ATF Francja 239239 -]",""
"86bwhyn33","dthymw2","[dell latitude 5300]","Magazyn","[Pionowy Enter ISO / EU, Francuska]","[Ok]","i5","8365U","","8","BRAK","1366 x 768","[Zwykłe ryski / otarcia]","[]","","3","[20.11.23 ATF Francja 239239 -]",""
"86bwhyn4y","5m9tjw2","[dell latitude 5300]","Serwis","[Pionowy Enter ISO / EU, Francuska]","[Ok]","","","","","","","[Zbita]","[]","NO TEST","3","[20.11.23 ATF Francja 239239 -]",""
"86bwhynfz","6DBTJW2","[dell latitude 5300]","Serwis","[Pionowy Enter ISO / EU, Francuska]","[Ok]","i5","8365U","","8","","","[Zbita]","[]","NO TEST","3","[20.11.23 ATF Francja 239239 -]",""
"86bwhynrv","5wyhwz2","[dell latitude 5300]","Serwis","[Pionowy Enter ISO / EU, Francuska]","[Pęknięcie / Uszczerbek]","i5","8365U","","8","","","[Zbita]","[Spód X]","","3","[20.11.23 ATF Francja 239239 -]",""
"86bwhyp6c","9QMPHW2","[dell latitude 5300]","Serwis","[Pionowy Enter ISO / EU, Podświetlana, Francuska]","[Pęknięcie / Uszczerbek]","i5","8365U","","8","256","1920 x 1080","[Wielkie poświaty, Zwykłe ryski / otarcia]","[Palmrest]","mikro pekn kolo SC","3","[20.11.23 ATF Francja 239239 -]",""
"86bwhyp9k","5TXHWZ2","[dell latitude 5300]","Przyjęcie","[Pionowy Enter ISO / EU, Francuska]","[Ok]","i5","8365U","","8","256","1366 x 768","[Zwykłe ryski / otarcia]","[]","","3","[20.11.23 ATF Francja 239239 -]",""
"86bwhypat","4lmymw2","[dell latitude 5300]","Serwis","[Pionowy Enter ISO / EU, Podświetlana, Francuska]","[Ok]","i5","8365U","","8","","","[]","[Hasło Bios]","NO TEST","3","[20.11.23 ATF Francja 239239 -]",""
"86bwhypj7","ggbtjw2","[dell latitude 5300]","Serwis","[Pionowy Enter ISO / EU, Francuska]","[Pęknięcie / Uszczerbek]","i5","8365U","","16","256","1366 x 768","[Bez wad]","[Spód X]","","3","[20.11.23 ATF Francja 239239 -]",""
